rva,va,kind,size,name_mangled,name,source
0x00001150,0x10001150,function,53,?speedy_sqrtf@@YAMM@Z,sqrtf,ghidra+ilk
0x000011a0,0x100011a0,function,61,_sqrtf,std::sqrtf,ghidra+ilk
0x000011f0,0x100011f0,function,84,??_H@YGXPAXIHP6EX0@Z@Z,"void __stdcall `vector ctor iterator'(void *, unsigned int, int, void (__thiscall *)(void *))",ghidra+ilk
0x00001260,0x10001260,function,273,??2@YAPAXI@Z,void * __cdecl operator new(unsigned int),ghidra+ilk
0x000013c0,0x100013c0,function,128,,sysNew_Error,ghidra
0x00001460,0x10001460,function,227,,sysNew_Print,ghidra
0x00001580,0x10001580,function,273,??_U@YAPAXI@Z,void * __cdecl operator new[](unsigned int),ghidra+ilk
0x000016e0,0x100016e0,function,91,??2@YAPAXIH@Z,"void * __cdecl operator new(unsigned int, int)",ghidra+ilk
0x00001760,0x10001760,function,91,??_U@YAPAXIH@Z,"void * __cdecl operator new[](unsigned int, int)",ghidra+ilk
0x000017e0,0x100017e0,function,78,??3@YAXPAX@Z,void __cdecl operator delete(void *),ghidra+ilk
0x00001850,0x10001850,function,78,??_V@YAXPAX@Z,void __cdecl operator delete[](void *),ghidra+ilk
0x000018c0,0x100018c0,function,134,?newPikiGame@@YAPAXXZ,void * __cdecl newPikiGame(void),ghidra+ilk
0x00001970,0x10001970,function,46,,FUN_10001970,ghidra
0x000019b0,0x100019b0,function,125,,FUN_100019b0,ghidra
0x00001a50,0x10001a50,function,110,_NewObject,NewObject_0,export+ghidra+ilk
0x00001ae0,0x10001ae0,function,36,_GetObjectList,GetObjectList_0,export+ghidra+ilk
0x00001b10,0x10001b10,function,31,_AutoStart,AutoStart_0,export+ghidra+ilk
0x00001b40,0x10001b40,function,67,??0ObjectHandle@@QAE@PAD_NP6APAXXZ@Z,"public: __thiscall ObjectHandle::ObjectHandle(char *, bool, void * (__cdecl *)(void))",ghidra+ilk
0x00001ba0,0x10001ba0,function,497,?hardReset@PlugPikiApp@@QAEXXZ,PlugPikiApp::hardReset,ghidra+ilk
0x00001e10,0x10001e10,function,84,?softReset@PlugPikiApp@@UAEXXZ,public: virtual void __thiscall PlugPikiApp::softReset(void),ghidra+ilk
0x00001e80,0x10001e80,function,87,?update@PlugPikiApp@@UAEXXZ,public: virtual void __thiscall PlugPikiApp::update(void),ghidra+ilk
0x00001ef0,0x10001ef0,function,1813,?draw@PlugPikiApp@@UAEXAAVGraphics@@@Z,PlugPikiApp::draw,ghidra+ilk
0x000027d0,0x100027d0,function,605,?idle@PlugPikiApp@@UAEHXZ,PlugPikiApp::idle,ghidra+ilk
0x00002ad0,0x10002ad0,function,227,,plugPiki_Print,ghidra
0x00002bf0,0x10002bf0,function,554,??0PlugPikiApp@@QAE@XZ,PlugPikiApp::PlugPikiApp,ghidra+ilk
0x00002eb0,0x10002eb0,function,81,??_EPlugPikiApp@@UAEPAXI@Z,public: virtual void * __thiscall PlugPikiApp::`scalar deleting dtor'(unsigned int),ghidra+ilk
0x00002f20,0x10002f20,function,64,??1PlugPikiApp@@UAE@XZ,public: virtual __thiscall PlugPikiApp::~PlugPikiApp(void),ghidra+ilk
0x00002f70,0x10002f70,function,6,?push@AyuStack@@QAEPAXH@Z,public: void * __thiscall AyuStack::push(int),ilk
0x00002f76,0x10002f76,function,6,?halt@System@@SAXPADH0@Z,"public: static void __cdecl System::halt(char *, int, char *)",ilk
0x00002f7c,0x10002f7c,function,6,?print@Stream@@QAAXPADZZ,"public: void __cdecl Stream::print(char *, ...)",ilk
0x00002f82,0x10002f82,function,6,?softReset@StdSystem@@QAEXXZ,public: void __thiscall StdSystem::softReset(void),ilk
0x00002f88,0x10002f88,function,6,?resetHeap@StdSystem@@QAEXHH@Z,"public: void __thiscall StdSystem::resetHeap(int, int)",ilk
0x00002f8e,0x10002f8e,function,6,?init@AyuHeap@@QAEXPADHPAXH@Z,"public: void __thiscall AyuHeap::init(char *, int, void *, int)",ilk
0x00002f94,0x10002f94,function,6,?setAllocType@AyuStack@@QAEHH@Z,public: int __thiscall AyuStack::setAllocType(int),ilk
0x00002f9a,0x10002f9a,function,6,?getMaxFree@AyuStack@@QAEHXZ,public: int __thiscall AyuStack::getMaxFree(void),ilk
0x00002fa0,0x10002fa0,function,6,?getHeap@StdSystem@@QAEPAVAyuHeap@@H@Z,public: class AyuHeap * __thiscall StdSystem::getHeap(int),ilk
0x00002fa6,0x10002fa6,function,6,??0Timers@@QAE@XZ,public: __thiscall Timers::Timers(void),ilk
0x00002fac,0x10002fac,function,6,?softReset@BaseApp@@UAEXXZ,public: virtual void __thiscall BaseApp::softReset(void),ilk
0x00002fb2,0x10002fb2,function,6,?update@Node@@UAEXXZ,public: virtual void __thiscall Node::update(void),ilk
0x00002fb8,0x10002fb8,function,6,?stop@Timers@@QAEXPAD@Z,public: void __thiscall Timers::stop(char *),ilk
0x00002fbe,0x10002fbe,function,6,?draw@Timers@@QAEXAAVGraphics@@PAVFont@@@Z,"public: void __thiscall Timers::draw(class Graphics &, class Font *)",ilk
0x00002fc4,0x10002fc4,function,6,?getFrameTime@System@@QAEMXZ,public: float __thiscall System::getFrameTime(void),ilk
0x00002fca,0x10002fca,function,6,?getFrameRate@System@@QAEMXZ,public: float __thiscall System::getFrameRate(void),ilk
0x00002fd0,0x10002fd0,function,6,??0Colour@@QAE@_E000@Z,??0Colour@@QAE@_E000@Z,ilk
0x00002fd6,0x10002fd6,function,6,??0RectArea@@QAE@HHHH@Z,"public: __thiscall RectArea::RectArea(int, int, int, int)",ilk
0x00002fdc,0x10002fdc,function,6,??0Matrix4f@@QAE@XZ,public: __thiscall Matrix4f::Matrix4f(void),ilk
0x00002fe2,0x10002fe2,function,6,?draw@Node@@UAEXAAVGraphics@@@Z,public: virtual void __thiscall Node::draw(class Graphics &),ilk
0x00002fe8,0x10002fe8,function,6,?start@Timers@@QAEXPAD_N@Z,"public: void __thiscall Timers::start(char *, bool)",ilk
0x00002fee,0x10002fee,function,6,?waitRetrace@System@@QAEXXZ,public: void __thiscall System::waitRetrace(void),ilk
0x00002ff4,0x10002ff4,function,6,?_stop@Timers@@QAEXPAD@Z,public: void __thiscall Timers::_stop(char *),ilk
0x00002ffa,0x10002ffa,function,6,?doneRender@System@@QAEXXZ,public: void __thiscall System::doneRender(void),ilk
0x00003000,0x10003000,function,6,?renderall@GameApp@@QAEXXZ,public: void __thiscall GameApp::renderall(void),ilk
0x00003006,0x10003006,function,6,?beginRender@System@@QAEXXZ,public: void __thiscall System::beginRender(void),ilk
0x0000300c,0x1000300c,function,6,?attachObjs@StdSystem@@QAEXXZ,public: void __thiscall StdSystem::attachObjs(void),ilk
0x00003012,0x10003012,function,6,?reset@Timers@@QAEXXZ,public: void __thiscall Timers::reset(void),ilk
0x00003018,0x10003018,function,6,?detachObjs@StdSystem@@QAEXXZ,public: void __thiscall StdSystem::detachObjs(void),ilk
0x0000301e,0x1000301e,function,6,?_start@Timers@@QAEXPAD_N@Z,"public: void __thiscall Timers::_start(char *, bool)",ilk
0x00003024,0x10003024,function,6,?newFrame@Timers@@QAEXXZ,public: void __thiscall Timers::newFrame(void),ilk
0x0000302a,0x1000302a,function,6,?setHeap@StdSystem@@QAEHH@Z,public: int __thiscall StdSystem::setHeap(int),ilk
0x00003030,0x10003030,function,6,?idle@GameApp@@UAEHXZ,public: virtual int __thiscall GameApp::idle(void),ilk
0x00003036,0x10003036,function,6,?procCmd@BaseApp@@UAEXPAD@Z,public: virtual void __thiscall BaseApp::procCmd(char *),ilk
0x0000303c,0x1000303c,function,6,?useHeap@BaseApp@@UAEXH@Z,public: virtual void __thiscall BaseApp::useHeap(int),ilk
0x00003042,0x10003042,function,6,?keyDown@BaseApp@@UAE_NHHH@Z,"public: virtual bool __thiscall BaseApp::keyDown(int, int, int)",ilk
0x00003048,0x10003048,function,6,?InitApp@BaseApp@@UAEXPAD@Z,public: virtual void __thiscall BaseApp::InitApp(char *),ilk
0x0000304e,0x1000304e,function,6,?getModelMatrix@Node@@UAEPAVMatrix4f@@XZ,public: virtual class Matrix4f * __thiscall Node::getModelMatrix(void),ilk
0x00003054,0x10003054,function,6,?concat@Node@@UAEXXZ,public: virtual void __thiscall Node::concat(void),ilk
0x0000305a,0x1000305a,function,6,?concat@Node@@UAEXAAVVQS@@@Z,public: virtual void __thiscall Node::concat(class VQS &),ilk
0x00003060,0x10003060,function,6,?concat@Node@@UAEXAAVSRT@@@Z,public: virtual void __thiscall Node::concat(class SRT &),ilk
0x00003066,0x10003066,function,6,?concat@Node@@UAEXAAVMatrix4f@@@Z,public: virtual void __thiscall Node::concat(class Matrix4f &),ilk
0x0000306c,0x1000306c,function,6,?render@Node@@UAEXAAVGraphics@@@Z,public: virtual void __thiscall Node::render(class Graphics &),ilk
0x00003072,0x10003072,function,6,?read@CoreNode@@UAEXAAVRandomAccessStream@@@Z,public: virtual void __thiscall CoreNode::read(class RandomAccessStream &),ilk
0x00003078,0x10003078,function,6,?write@CoreNode@@UAEXAAVRandomAccessStream@@@Z,public: virtual void __thiscall CoreNode::write(class RandomAccessStream &),ilk
0x0000307e,0x1000307e,function,6,?getAgeNodeType@CoreNode@@UAEHXZ,public: virtual int __thiscall CoreNode::getAgeNodeType(void),ilk
0x00003084,0x10003084,function,6,?genAgeNode@CoreNode@@UAEXAAVAgeServer@@@Z,public: virtual void __thiscall CoreNode::genAgeNode(class AgeServer &),ilk
0x0000308a,0x1000308a,function,6,?genAge@BaseApp@@UAEXAAVAgeServer@@@Z,public: virtual void __thiscall BaseApp::genAge(class AgeServer &),ilk
0x00003090,0x10003090,function,6,??1GameApp@@UAE@XZ,public: virtual __thiscall GameApp::~GameApp(void),ilk
0x00003096,0x10003096,function,6,?getFree@AyuStack@@QAEHXZ,public: int __thiscall AyuStack::getFree(void),ilk
0x0000309c,0x1000309c,function,6,?hardReset@System@@QAEXXZ,public: void __thiscall System::hardReset(void),ilk
0x000030a2,0x100030a2,function,6,?Name@CoreNode@@QAEPADXZ,public: char * __thiscall CoreNode::Name(void),ilk
0x000030a8,0x100030a8,function,6,?open@AtxStream@@QAE_NPADH@Z,"public: bool __thiscall AtxStream::open(char *, int)",ilk
0x000030ae,0x100030ae,function,6,??0AtxCommandStream@@QAE@PAVBaseApp@@@Z,public: __thiscall AtxCommandStream::AtxCommandStream(class BaseApp *),ilk
0x000030b4,0x100030b4,function,6,?doInitApp@GameApp@@QAEXXZ,public: void __thiscall GameApp::doInitApp(void),ilk
0x000030ba,0x100030ba,function,6,?setName@CoreNode@@QAEXPAD@Z,public: void __thiscall CoreNode::setName(char *),ilk
0x000030c0,0x100030c0,function,6,??0GameApp@@QAE@XZ,public: __thiscall GameApp::GameApp(void),ilk
0x000030c6,0x100030c6,function,6,_GlobalAlloc@8,_GlobalAlloc@8,ilk
0x000030cc,0x100030cc,function,132,_GlobalFree@4,_GlobalFree@4,ilk
0x000030e0,0x100030e0,function,46,,FUN_100030e0,ghidra
0x00003110,0x10003110,function,51,,FUN_10003110,ghidra
0x00003150,0x10003150,function,131,??0GameFlow@@QAE@XZ,GameFlow::GameFlow,ghidra+ilk
0x000031e0,0x100031e0,function,368,?draw@GameLoadIdler@@UAEXAAVGraphics@@@Z,GameLoadIdler::draw,ghidra+ilk
0x00003350,0x10003350,function,770,?drawLoadLogo@GameFlow@@QAEXAAVGraphics@@_NPAVTexture@@M@Z,GameFlow::drawLoadLogo,ghidra+ilk
0x00003660,0x10003660,function,70,?setClockSpd@WorldClock@@QAEXM@Z,WorldClock::setClockSpd,ghidra+ilk
0x000036b0,0x100036b0,function,145,?setTime@WorldClock@@QAEXM@Z,WorldClock::setTime,ghidra+ilk
0x00003750,0x10003750,function,120,?reset@WorldClock@@QAEXM@Z,WorldClock::reset,ghidra+ilk
0x000037d0,0x100037d0,function,94,?age@WorldClock@@QAEMM@Z,WorldClock::age,ghidra+ilk
0x00003830,0x10003830,function,294,?update@WorldClock@@QAEXM@Z,WorldClock::update,ghidra+ilk
0x00003960,0x10003960,function,158,?menuToggleTimers@GameFlow@@QAEXAAVMenu@@@Z,GameFlow::menuToggleTimers,ghidra+ilk
0x00003a00,0x10003a00,function,138,?menuTogglePrint@GameFlow@@QAEXAAVMenu@@@Z,GameFlow::menuTogglePrint,ghidra+ilk
0x00003a90,0x10003a90,function,138,?menuToggleDInfo@GameFlow@@QAEXAAVMenu@@@Z,GameFlow::menuToggleDInfo,ghidra+ilk
0x00003b20,0x10003b20,function,138,?menuToggleDExtra@GameFlow@@QAEXAAVMenu@@@Z,GameFlow::menuToggleDExtra,ghidra+ilk
0x00003bb0,0x10003bb0,function,138,?menuToggleBlur@GameFlow@@QAEXAAVMenu@@@Z,GameFlow::menuToggleBlur,ghidra+ilk
0x00003c40,0x10003c40,function,138,?menuToggleInfo@GameFlow@@QAEXAAVMenu@@@Z,GameFlow::menuToggleInfo,ghidra+ilk
0x00003cd0,0x10003cd0,function,138,?menuToggleColls@GameFlow@@QAEXAAVMenu@@@Z,GameFlow::menuToggleColls,ghidra+ilk
0x00003d60,0x10003d60,function,1366,?addOptionsMenu@GameFlow@@QAEXPAVMenu@@@Z,GameFlow::addOptionsMenu,ghidra+ilk
0x000042c0,0x100042c0,function,220,?menuChangeFilter@GameFlow@@QAEXAAVMenu@@@Z,GameFlow::menuChangeFilter,ghidra+ilk
0x000043a0,0x100043a0,function,274,?menuIncreaseFilter@GameFlow@@QAEXAAVMenu@@@Z,GameFlow::menuIncreaseFilter,ghidra+ilk
0x000044c0,0x100044c0,function,270,?menuDecreaseFilter@GameFlow@@QAEXAAVMenu@@@Z,GameFlow::menuDecreaseFilter,ghidra+ilk
0x000045d0,0x100045d0,function,590,?addFilterMenu@GameFlow@@QAEXPAVMenu@@@Z,GameFlow::addFilterMenu,ghidra+ilk
0x00004820,0x10004820,function,63,?read@GameFlow@@UAEXAAVRandomAccessStream@@@Z,public: virtual void __thiscall GameFlow::read(class RandomAccessStream &),ghidra+ilk
0x00004860,0x10004860,function,31,?preloadLanguage@@YAXXZ,preloadLanguage,ghidra+ilk
0x00004880,0x10004880,function,214,?setLoadBanner@GameFlow@@QAEPAVTexture@@PAD@Z,GameFlow::setLoadBanner,ghidra+ilk
0x00004960,0x10004960,function,1189,?hardReset@GameFlow@@QAEXPAVBaseApp@@@Z,GameFlow::hardReset,ghidra+ilk
0x00004e10,0x10004e10,function,227,,GameFlow_Print,ghidra
0x00004f00,0x10004f00,function,122,??0GameGenFlow@@QAE@PAD@Z,public: __thiscall GameGenFlow::GameGenFlow(char *),ghidra+ilk
0x00004f80,0x10004f80,function,113,?update@GameGenFlow@@UAEXXZ,public: virtual void __thiscall GameGenFlow::update(void),ghidra+ilk
0x00005000,0x10005000,function,377,?genAge@GameGenFlow@@UAEXAAVAgeServer@@@Z,public: virtual void __thiscall GameGenFlow::genAge(class AgeServer &),ghidra+ilk
0x00005180,0x10005180,function,63,?read@GameGenFlow@@UAEXAAVRandomAccessStream@@@Z,public: virtual void __thiscall GameGenFlow::read(class RandomAccessStream &),ghidra+ilk
0x000051c0,0x100051c0,function,63,?write@GameGenFlow@@UAEXAAVRandomAccessStream@@@Z,public: virtual void __thiscall GameGenFlow::write(class RandomAccessStream &),ghidra+ilk
0x00005200,0x10005200,function,2271,?softReset@GameFlow@@QAEXXZ,GameFlow::softReset,ghidra+ilk
0x00005adf,0x10005adf,data,4,,switchdataD_10005adf,ghidra
0x00005b00,0x10005b00,function,66,??0NinLogoSection@@QAE@XZ,NinLogoSection::NinLogoSection,ghidra+ilk
0x00005b50,0x10005b50,function,66,??0TitlesSection@@QAE@XZ,TitlesSection::TitlesSection,ghidra+ilk
0x00005ba0,0x10005ba0,function,66,??0MovSampleSection@@QAE@XZ,MovSampleSection::MovSampleSection,ghidra+ilk
0x00005bf0,0x10005bf0,function,66,??0OnePlayerSection@@QAE@XZ,PaniTestSection::PaniTestSection,ghidra+ilk
0x00005c40,0x10005c40,function,66,??0PaniTestSection@@QAE@XZ,OnePlayerSection::OnePlayerSection,ghidra+ilk
0x00005c90,0x10005c90,function,81,??0Section@@QAE@XZ,Section::Section,ghidra+ilk
0x00005cf0,0x10005cf0,function,79,?loadShape@GameFlow@@QAEPAVShape@@PAD_N@Z,GameFlow::loadShape,ghidra+ilk
0x00005d40,0x10005d40,function,66,?update@GameFlow@@UAEXXZ,public: virtual void __thiscall GameFlow::update(void),ghidra+ilk
0x00005d90,0x10005d90,function,197,?addGenNode@GameFlow@@QAEXPADPAVCoreNode@@@Z,GameFlow::addGenNode,ghidra+ilk
0x00005e60,0x10005e60,function,91,??0GameGenNode@@QAE@PADPAVCoreNode@@@Z,"public: __thiscall GameGenNode::GameGenNode(char *, class CoreNode *)",ghidra+ilk
0x00005ec0,0x10005ec0,function,131,?genAge@GameGenNode@@UAEXAAVAgeServer@@@Z,public: virtual void __thiscall GameGenNode::genAge(class AgeServer &),ghidra+ilk
0x00005f50,0x10005f50,function,42,??R?$Parm@M@@QAEAAMXZ,Parm<float>::operator(),ghidra+ilk
0x00005f80,0x10005f80,function,86,??0?$Delegate1@VCoreNode@@AAVAgeServer@@@@QAE@PAVCoreNode@@P81@AEXAAVAgeServer@@@Z@Z,"public: __thiscall Delegate1<class CoreNode, class AgeServer &>::Delegate1<class CoreNode, class AgeServer &>(class CoreNode *, void (__thiscall CoreNode::*)(class AgeServer &))",ghidra+ilk
0x00005fe0,0x10005fe0,function,73,?invoke@?$Delegate1@VCoreNode@@AAVAgeServer@@@@UAEXAAVAgeServer@@@Z,"public: virtual void __thiscall Delegate1<class CoreNode, class AgeServer &>::invoke(class AgeServer &)",ghidra+ilk
0x00006030,0x10006030,function,86,??0?$Delegate1@VGameFlow@@AAVMenu@@@@QAE@PAVGameFlow@@P81@AEXAAVMenu@@@Z@Z,"public: __thiscall Delegate1<class GameFlow, class Menu &>::Delegate1<class GameFlow, class Menu &>(class GameFlow *, void (__thiscall GameFlow::*)(class Menu &))",ghidra+ilk
0x00006090,0x10006090,function,73,?invoke@?$Delegate1@VGameFlow@@AAVMenu@@@@UAEXAAVMenu@@@Z,"public: virtual void __thiscall Delegate1<class GameFlow, class Menu &>::invoke(class Menu &)",ghidra+ilk
0x000060e0,0x100060e0,function,48,??0?$IDelegate1@AAVAgeServer@@@@QAE@XZ,public: __thiscall IDelegate1<class AgeServer &>::IDelegate1<class AgeServer &>(void),ghidra+ilk
0x00006110,0x10006110,function,48,??0?$IDelegate1@AAVMenu@@@@QAE@XZ,public: __thiscall IDelegate1<class Menu &>::IDelegate1<class Menu &>(void),ghidra+ilk
0x00006140,0x10006140,function,100,??0GamePrefs@@QAE@XZ,GamePrefs::GamePrefs,ghidra+ilk
0x000061b0,0x100061b0,function,133,??0GameHiscores@@QAE@XZ,GameHiscores::GameHiscores,ghidra+ilk
0x00006240,0x10006240,function,57,??0GameRecMinDay@@QAE@XZ,GameRecMinDay::GameRecMinDay,ghidra+ilk
0x00006280,0x10006280,function,55,?Initialise@GameRecMinDay@@QAEXXZ,GameRecMinDay::Initialise,ghidra+ilk
0x000062c0,0x100062c0,function,57,??0GameRecBornPikmin@@QAE@XZ,GameRecBornPikmin::GameRecBornPikmin,ghidra+ilk
0x00006300,0x10006300,function,45,?Initialise@GameRecBornPikmin@@QAEXXZ,GameRecBornPikmin::Initialise,ghidra+ilk
0x00006330,0x10006330,function,57,??0GameRecDeadPikmin@@QAE@XZ,GameRecDeadPikmin::GameRecDeadPikmin,ghidra+ilk
0x00006370,0x10006370,function,45,?Initialise@GameRecDeadPikmin@@QAEXXZ,GameRecDeadPikmin::Initialise,ghidra+ilk
0x000063a0,0x100063a0,function,57,??0GameRecChalCourse@@QAE@XZ,GameRecChalCourse::GameRecChalCourse,ghidra+ilk
0x000063e0,0x100063e0,function,72,?Initialise@GameRecChalCourse@@QAEXXZ,GameRecChalCourse::Initialise,ghidra+ilk
0x00006430,0x10006430,function,136,?Initialise@GamePrefs@@QAEXXZ,GamePrefs::Initialise,ghidra+ilk
0x000064c0,0x100064c0,function,144,?Initialise@GameHiscores@@QAEXXZ,GameHiscores::Initialise,ghidra+ilk
0x00006550,0x10006550,function,95,??0PlayState@@QAE@XZ,PlayState::PlayState,ghidra+ilk
0x000065b0,0x100065b0,function,131,??0MemoryCard@@QAE@XZ,MemoryCard::MemoryCard,ghidra+ilk
0x00006640,0x10006640,function,66,??0GameLoadIdler@@QAE@XZ,GameLoadIdler::GameLoadIdler,ghidra+ilk
0x00006690,0x10006690,function,81,??0LoadIdler@@QAE@XZ,LoadIdler::LoadIdler,ghidra+ilk
0x000066f0,0x100066f0,function,36,?init@LoadIdler@@UAEXXZ,public: virtual void __thiscall LoadIdler::init(void),ghidra+ilk
0x00006720,0x10006720,function,38,?draw@LoadIdler@@UAEXAAVGraphics@@@Z,public: virtual void __thiscall LoadIdler::draw(class Graphics &),ghidra+ilk
0x00006750,0x10006750,function,36,?init@GameLoadIdler@@UAEXXZ,public: virtual void __thiscall GameLoadIdler::init(void),ghidra+ilk
0x00006780,0x10006780,function,82,?set@LangMode@@QAEXPAD0000@Z,LangMode::set,ghidra+ilk
0x000067e0,0x100067e0,function,749,??0Parms@GameFlow@@QAE@XZ,GameFlow_Parms::GameFlow_Parms,ghidra+ilk
0x00006ad0,0x10006ad0,function,121,??0?$Parm@M@@QAE@PAVParameters@@MMMVayuID@@PAD@Z,Parm<float>::Parm<float>,ghidra+ilk
0x00006b50,0x10006b50,function,41,?size@?$Parm@M@@UAEHXZ,public: virtual int __thiscall Parm<float>::size(void),ghidra+ilk
0x00006b80,0x10006b80,function,121,??0?$Parm@H@@QAE@PAVParameters@@HHHVayuID@@PAD@Z,Parm<int>::Parm<int>,ghidra+ilk
0x00006c00,0x10006c00,function,41,?size@?$Parm@H@@UAEHXZ,public: virtual int __thiscall Parm<int>::size(void),ghidra+ilk
0x00006c30,0x10006c30,function,229,??0?$Parm@VString@@@@QAE@PAVParameters@@VString@@11VayuID@@PAD@Z,Parm<String>::Parm<String>,ghidra+ilk
0x00006d20,0x10006d20,function,41,?size@?$Parm@VString@@@@UAEHXZ,public: virtual int __thiscall Parm<class String>::size(void),ghidra+ilk
0x00006d50,0x10006d50,function,63,??0ayuID@@QAE@QAD@Z,ayuID::ayuID,ghidra+ilk
0x00006d90,0x10006d90,function,102,?Set@ayuID@@QAEXPAD@Z,ayuID::Set,ghidra+ilk
0x00006e00,0x10006e00,function,59,??0Parameters@@QAE@PAD@Z,Parameters::Parameters,ghidra+ilk
0x00006e40,0x10006e40,function,84,?genAgeNode@GameFlow@@UAEXAAVAgeServer@@@Z,public: virtual void __thiscall GameFlow::genAgeNode(class AgeServer &),ghidra+ilk
0x00006ea0,0x10006ea0,function,681,??0Menu@@QAE@PAVController@@PAVFont@@_N@Z,Menu::Menu,ghidra+ilk
0x00007150,0x10007150,function,78,?insertAfter@KeyEvent@Menu@@QAEXPAV12@@Z,Menu_KeyEvent::insertAfter,ghidra+ilk
0x000071a0,0x100071a0,function,63,?remove@KeyEvent@Menu@@QAEXXZ,Menu_KeyEvent::remove,ghidra+ilk
0x000071e0,0x100071e0,function,78,?insertAfter@MenuItem@Menu@@QAEXPAV12@@Z,Menu_MenuItem::insertAfter,ghidra+ilk
0x00007230,0x10007230,function,63,?remove@MenuItem@Menu@@QAEXXZ,Menu_MenuItem::remove,ghidra+ilk
0x00007270,0x10007270,function,87,??0KeyEvent@Menu@@QAE@HHPAV?$IDelegate1@AAVMenu@@@@@Z,Menu_KeyEvent::Menu_KeyEvent,ghidra+ilk
0x000072d0,0x100072d0,function,260,??0MenuItem@Menu@@QAE@HHPADPAV?$IDelegate1@AAVMenu@@@@@Z,Menu_MenuItem::Menu_MenuItem,ghidra+ilk
0x000073e0,0x100073e0,function,50,?setOnEnter@Menu@@QAEXPAV?$IDelegate1@AAVMenu@@@@@Z,Menu::setEnter,ghidra+ilk
0x00007420,0x10007420,function,50,?setOnExit@Menu@@QAEXPAV?$IDelegate1@AAVMenu@@@@@Z,Menu::setOnExit,ghidra+ilk
0x00007460,0x10007460,function,207,?addKeyEvent@Menu@@QAEXHHPAV?$IDelegate1@AAVMenu@@@@@Z,Menu::addKeyEvent,ghidra+ilk
0x00007530,0x10007530,function,39,?enterOption@Menu@@UAEPAV1@XZ,Menu::enterOption,ghidra+ilk
0x00007560,0x10007560,function,85,?enterMenu@Menu@@UAEPAV1@PAV1@@Z,Menu::enterMenu,ghidra+ilk
0x000075c0,0x100075c0,function,83,?exitMenu@Menu@@UAEPAV1@PAV1@@Z,Menu::exitMenu,ghidra+ilk
0x00007620,0x10007620,function,88,?open@Menu@@UAEX_N@Z,Menu::open,ghidra+ilk
0x00007680,0x10007680,function,83,?close@Menu@@UAEXXZ,Menu::close,ghidra+ilk
0x000076e0,0x100076e0,function,88,?resetOptions@Menu@@QAEXXZ,Menu::resetOptions,ghidra+ilk
0x00007740,0x10007740,function,272,?addOption@Menu@@QAEXHPADPAV?$IDelegate1@AAVMenu@@@@_N@Z,Menu::addOption,ghidra+ilk
0x00007850,0x10007850,function,258,?addMenu@Menu@@QAEXPAV1@HPAD@Z,Menu::addMenu,ghidra+ilk
0x00007960,0x10007960,function,479,?checkNewOption@Menu@@UAEHXZ,Menu::checkNewOption,ghidra+ilk
0x00007b40,0x10007b40,function,72,?checkSelectKey@Menu@@UAE_NXZ,Menu::checkSelectKey,ghidra+ilk
0x00007b90,0x10007b90,function,72,?checkCancelKey@Menu@@UAE_NXZ,Menu::checkCancelKey,ghidra+ilk
0x00007be0,0x10007be0,function,804,?doUpdate@Menu@@UAEPAV1@_N@Z,Menu::doUpdate,ghidra+ilk
0x00007f10,0x10007f10,function,636,?checkEvents@MenuItem@Menu@@QAE_NPAV2@H@Z,Menu_MenuItem::checkEvents,ghidra+ilk
0x0000818c,0x1000818c,data,4,,switchdataD_1000818c,ghidra
0x000081a4,0x100081a4,data,1,,switchdataD_100081a4,ghidra
0x000081d0,0x100081d0,function,1869,?draw@Menu@@QAEXAAVGraphics@@M@Z,Menu::draw,ghidra+ilk
0x00008920,0x10008920,function,61,_sinf,sinf,ghidra+ilk
0x00008960,0x10008960,function,117,?menuCloseMenu@Menu@@QAEXAAV1@@Z,Menu::menuCloseMenu,ghidra+ilk
0x000089e0,0x100089e0,function,181,??0BaseParm@@QAE@PAVParameters@@VayuID@@@Z,BaseParm::BaseParm,ghidra+ilk
0x00008aa0,0x10008aa0,function,187,?write@Parameters@@QAEXAAVRandomAccessStream@@@Z,Parameters::write,ghidra+ilk
0x00008b60,0x10008b60,function,114,?sizeInFile@Parameters@@QAEHXZ,public: int __thiscall Parameters::sizeInFile(void),ghidra+ilk
0x00008be0,0x10008be0,function,324,?read@Parameters@@QAEXAAVRandomAccessStream@@@Z,Parameters::read,ghidra+ilk
0x00008d30,0x10008d30,function,112,?genAgeParms@Parameters@@QAEXAAVAgeServer@@H@Z,"public: void __thiscall Parameters::genAgeParms(class AgeServer &, int)",ghidra+ilk
0x00008da0,0x10008da0,function,196,?genAge@Parameters@@QAEXAAVAgeServer@@H@Z,"public: void __thiscall Parameters::genAge(class AgeServer &, int)",ghidra+ilk
0x00008e70,0x10008e70,function,73,?read@?$Parm@VColour@@@@UAEXAAVRandomAccessStream@@@Z,public: virtual void __thiscall Parm<class Colour>::read(class RandomAccessStream &),ghidra+ilk
0x00008ec0,0x10008ec0,function,73,?write@?$Parm@VColour@@@@UAEXAAVRandomAccessStream@@@Z,public: virtual void __thiscall Parm<class Colour>::write(class RandomAccessStream &),ghidra+ilk
0x00008f10,0x10008f10,function,80,?genAge@?$Parm@VColour@@@@UAEXAAVAgeServer@@@Z,public: virtual void __thiscall Parm<class Colour>::genAge(class AgeServer &),ghidra+ilk
